Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-BOM-G16,SPARK-BOM-G16 · Test coverage & parity harness,,BOM → plm-product DGS migration,G,Medium,3,dgs-migration,bom,tests,"SPARK-BOM-B01, SPARK-BOM-E01, SPARK-BOM-G08, SPARK-BOM-G10","**As a** DGS migration engineer **I want** unit + integration + parity coverage **so that** the BOM subgraph
matches spark-internal-graphql before cut-over.
**Target DGS Implementation:** ≥80% unit coverage on fetchers/services; a parity harness recording ≥30
query/mutation fixtures (all 7 material variants + both impression branches represented) and diffing JSON;
a CI schema-conformance check across the 7 material impls.
**Acceptance Criteria:** 1. Unit coverage ≥80%. 2. Parity harness covers all 7 material types + internal/external impression branch + `updateBom` 5 fixtures. 3. Schema-conformance check fails the build if an impl misses an interface field.
**Test Cases:** ☐ Parity: 30+ fixtures green ☐ CI: conformance check ☐ Load: p95 parity for `getBomByIds`, `getBomByParentId`, `searchMaterialsBom`.

---

## 4. Risk Register

| Risk | Likelihood | Impact | Mitigation | Owner |
|------|-----------|--------|------------|-------|
| `updateBom` 3-step non-atomic write | Medium | High | E01 failure strategy (saga/compensation/best-effort) | Tech Lead |
| `BomImpressionDetails_Unified.libraryResource` `args.ids` contract | Medium | Medium | G10 moves `bomIds` to DGS local context | Backend Eng |
| 7-variant polymorphism drift | Medium | Medium | G16 CI schema-conformance check | Backend Eng |
| Sibling material subgraphs not federated yet | High | Medium | Sequence hub/trim/wash/fabric/combination stubs first | Platform |
| Trim 15-case dispatcher porting errors (G08) | Medium | Medium | Parity table per trim type | Backend Eng |
| Latent bugs (`getHubMaterial` await; `getFabricMaterial` null; array mutation) | Medium | Low | Fix on port (G03/G05/G15) + unit tests | Backend Eng |
| F01/F02 are internal (same subgraph) — depend on Product/ResourcesCount types existing | Low | Low | Sequence after product A02/A05; no gateway block | Tech Lead |

## 5. Summary
- **Stories:** 42 (A:5 · B:8 · C:5 · D:5 · E:1 · F:2 · G:16).
- **Critical path:** A01→A02→A05→E01 and A04→G08/G10→G16.
- **Highest risk:** `updateBom` atomicity (E01); impression `args.ids` contract (G10).
- **Monorepo:** F01/F02 are **internal** field resolvers in the same `plm-product` subgraph (not gateway
  federation). Real cross-subgraph federation in BOM is only the **material DGS** references (hub/trim/wash/
  fabric/combination) + workspace/tag/user-profile/access-control.

---
**Phase Completed:** Phase 4 — Migration Stories · **Domain:** `bom` · **Outputs:** 04-stories.md, 04-stories-index.yaml, 04-po-summary.md."
Epic,,Product → plm-product DGS migration,Product → plm-product DGS migration,,,,,dgs-migration,product,epic,,Epic for the product domain migration to the plm-product DGS.
Story,SPARK-PROD-A01,SPARK-PROD-A01 · Schema skeleton + scalars,,Product → plm-product DGS migration,A,Low,2,dgs-migration,product,schema,,"**As a** DGS engineer **I want** the `product.graphqls` skeleton + federation header + `DateTime`/`JsonNode`
scalars **so that** all later product work compiles. **Current Behaviour:** green-field (schema translated from `code/schemas/SPARK_Product.txt`).
**Target:** v2.3 `@link`, `scalar DateTime→Instant`, `scalar JsonNode`, empty `extend type Query`/`Mutation`.
**Files:** `schema/product.graphqls`, `config/ScalarConfig.kt`. **Deps:** none.
**Acceptance:** 1. `./gradlew generateJava` passes. 2. scalars round-trip. **Tests:** ☐ compiles ☐ scalar serde."
Story,SPARK-PROD-A02,SPARK-PROD-A02 · Owned types + inputs,,Product → plm-product DGS migration,A,Medium,3,dgs-migration,product,schema,SPARK-PROD-A01,"**As a** DGS engineer **I want** ~40 owned types + ~30 inputs from [03-schema.graphql](./03-schema.graphql)
**so that** resolvers/mutations have a contract. **Target:** `@key(fields:""id"")` on `Product`/`ProductRules`;
`@shareable` on `Paging`/`Pageable`/`CodeDescription`/`CodeDescriptionOrder`/`AccessV3`/`WorkspaceStatus`/
`ResourcePermissions`/`PermissionEntry`/`SpgFileLibrary`. **Deps:** A01.
**Acceptance:** 1. All owned types+inputs present. 2. Keys/shareables applied. 3. Schema validates. **Tests:** ☐ validates ☐ entity stub."
Story,SPARK-PROD-A03,SPARK-PROD-A03 · External stubs (platform + sibling),,Product → plm-product DGS migration,A,Low,2,dgs-migration,product,schema,SPARK-PROD-A01,"**Target:** 6 platform stubs (`VMM_*`, `IG_*`, `DopplerCapacityType`, `CORONA_ItemDetails`) + ~16 sibling
stubs per [03-schema.graphql §1](./03-schema.graphql). Note co-located stubs resolve internally at runtime.
**Deps:** A01. **Acceptance:** 1. all stubs compile; gateway composes. **Tests:** ☐ compiles ☐ gateway resolves a VMM stub."
Story,SPARK-PROD-A04,SPARK-PROD-A04 · Categories union @DgsTypeResolver,,Product → plm-product DGS migration,A,Medium,3,dgs-migration,product,field-resolver,"SPARK-PROD-A02, SPARK-PROD-A03","**Current Behaviour (Phase 2):** 12-case switch over `category.type`, **default → `IG_Clazz_Filter`**.
**Target:** `@DgsTypeResolver(name=""Categories"")` mirroring the 12 cases + default. **Deps:** A02, A03.
**Acceptance:** 1. all 12 known tags map correctly. 2. unknown → `IG_Clazz_Filter`. **Tests:** ☐ 12 cases ☐ default."
Story,SPARK-PROD-A05,SPARK-PROD-A05 · ResourcesCount composite-key type,,Product → plm-product DGS migration,A,Low,2,dgs-migration,product,schema,SPARK-PROD-A01,"**Target:** add the composite-key type with 11 stub fields, each commented with its owning subgraph (see
[03-schema.graphql §3](./03-schema.graphql)). Product owns the type + stub resolver; siblings extend later (Phase F).
**Deps:** A01. **Acceptance:** 1. `@key` = `productId partnerId`; context fields not in key. 2. stub fields annotated. **Tests:** ☐ compiles ☐ entity fetcher stub."
Story,SPARK-PROD-A06,SPARK-PROD-A06 · ProductService Kotlin port (42 methods),,Product → plm-product DGS migration,A,High,5,dgs-migration,product,service,SPARK-PROD-A01,"**Current Behaviour (Phase 2 §Service):** 42 REST wrappers against `v1`/`v2`, elastic, `spark_rules`, external rating.
**Target:** split into `ProductReadService`, `ProductWriteService`, `ProductElasticService`, `ProductCopyService`,
`ProductRuleService`, `ProductComponentStatusService`, `RatingClient` (Feign, external), plus internal calls for
co-located ops. Master/status reads `@Cacheable`. Preserve `getByID` priming, `linkProduct` `throwOnError`,
external-rating API-key (→ Vault). **ACL note (context):** capability-token currying is omitted (ACL ignored).
**Deps:** A01. **Acceptance:** 1. all 42 signatures present. 2. co-located methods make no outbound HTTP. 3. rating secret in config/Vault. 4. `linkProduct` throws on backend error. **Tests:** ☐ endpoint build ☐ cache hit ☐ rating parse ☐ linkProduct throws.

---

### Phase B — Core Reads (one query per story)

> Pattern: `@DgsQuery` → `ProductReadService.method`. Full pseudo-logic in [02 §Query Resolvers](./02-resolver-analysis.md). All depend on A02+A06."
Story,SPARK-PROD-B01,SPARK-PROD-B01 · getProduct,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,"SPARK-PROD-A02, SPARK-PROD-A06","**Current Behaviour (Q3):** `getByID.load(id)` `GET ${v1}?productId={id}` → camelCase or null; DataLoader-batched.
**Target:** `@DgsQuery getProduct(id): Product` via `ProductDataLoader` keyed on id. **Acceptance:** 1. returns product; 404→null. 2. batches N ids in 1 call. **Tests:** ☐ happy ☐ 404→null ☐ batch ☐ integration."
Story,SPARK-PROD-B02,SPARK-PROD-B02 · getProductsByIds,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,"SPARK-PROD-A02, SPARK-PROD-A06","**Current Behaviour (Q6):** `getByIdList.load(ids)` `GET ${v1}?productId={csv}&page=0&size=10000&sort=createdDate,desc`; primes `getByID`. **Target:** `@DgsQuery` → `ProductsPaged`. **Acceptance:** 1. returns paged products for ids. 2. primes single-id loader. **Tests:** ☐ happy ☐ empty ☐ integration."
Story,SPARK-PROD-B03,SPARK-PROD-B03 · getProductStatus (cacheable),,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q7):** `getStatus.load()` master status list. **Target:** `@DgsQuery` → `@Cacheable` → `[MasterProductStatus]`. **Acceptance:** 1. returns statuses. 2. cached. **Tests:** ☐ list ☐ cache hit.
Story,SPARK-PROD-B04,SPARK-PROD-B04 · getProductVersions,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q10):** `getVersions.load({id})` `GET ${v1}/{id}/versions?page=0&size=10000`. **Target:** `@DgsQuery` → `ProductsPaged`. **Acceptance:** 1. returns versions. **Tests:** ☐ happy ☐ integration.
Story,SPARK-PROD-B05,SPARK-PROD-B05 · getCopyStatus,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q4):** `getCopyStatus.load(id)` `GET ${v2}/count/resource-type?copyId={id}`. **Target:** `@DgsQuery` → `ProductCopy`. **Acceptance:** 1. returns copy status. **Tests:** ☐ happy ☐ integration.
Story,SPARK-PROD-B06,SPARK-PROD-B06 · getProductTemplateById,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q18):** `getByID.load(id)` → `response || {}` (empty object on miss — **preserve**). **Target:** `@DgsQuery getProductTemplateById(id): Product`. **Acceptance:** 1. returns product or empty object (not null). **Tests:** ☐ happy ☐ miss→{}.
Story,SPARK-PROD-B07,SPARK-PROD-B07 · getProductRules,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q12):** `getAllRules.load()` `GET ${base}/spark_rules/v1` → `content`. **Target:** `@DgsQuery` → `[ProductRules]`. **Acceptance:** 1. returns rules content. **Tests:** ☐ list ☐ integration.
Story,SPARK-PROD-B08,SPARK-PROD-B08 · getProductRulesById,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q13):** `getRuleById.load(id)` `GET ${base}/spark_rules/v1/{id}`. **Target:** `@DgsQuery` → `ProductRules`. **Acceptance:** 1. returns rule. **Tests:** ☐ happy ☐ 404.
Story,SPARK-PROD-B09,SPARK-PROD-B09 · getAllAvailableRules,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q14):** `getAvailableRules.load()` `GET …/spark_rules/v1/rules`. **Target:** `@DgsQuery` → `[AvailableRules]`. **Acceptance:** 1. returns available rules. **Tests:** ☐ list.
Story,SPARK-PROD-B10,SPARK-PROD-B10 · getProductDeptRules (flag fork),,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q15):** **flag fork** `USE_NEW_RULES_API ? ruleLibrary.searchRuleLibrary : product.searchProductDeptRules` `GET …/spark_rules/v1/search?productIds=&departmentIds=&activeOnly=`. **PO decision:** flag cutover (rules may move to spark-tag DGS). **Target:** `@DgsQuery`; both code paths covered. **Acceptance:** 1. default `activeOnly=true`. 2. flag selects the correct backend. **Tests:** ☐ legacy path ☐ flag path ☐ parity.
Story,SPARK-PROD-B11,SPARK-PROD-B11 · getProductBPRules (flag fork),,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q16):** same as B10 with `businessPartnerIds`. **Target:** `@DgsQuery`. **Acceptance:** 1. flag fork honored; BP filter applied. **Tests:** ☐ legacy ☐ flag ☐ parity.

---

### Phase C — Search & Listing"
Story,SPARK-PROD-C01,SPARK-PROD-C01 · getProducts (two-stage hydration),,Product → plm-product DGS migration,C,High,5,dgs-migration,product,query,SPARK-PROD-A06,"**As a** DGS engineer **I want** `getProducts` with elastic+canonical two-stage hydration **so that** listing
returns canonical records enriched with elastic flags.
**Current Behaviour (Q1):** (🔴 search) `getFilteredProductsListing({resourceType ?? 'products', includeBoms ?? true, includeClaims ?? true, includeMeasurementSets ?? true, includeProductDetails ?? true, filter ?? [], q ?? '', page, size})` → ids → (internal) `getPage({products:ids, page:0, size})` `GET ${v1}?productId=&sort=createdDate,desc` → merge elastic flags (`boms, productDetails, claims, measurementSets, samples, sampleIds, hasSamplesUpcomingDue, hasNotEvaluatedReceivedSamples, receivedNotEvaluatedCount`) onto canonical records. **Boolean defaults are truthy (`?? true`) — pin in tests.**
**EXT:** 🔴 search. **Target:** `ProductElasticService.getFilteredProductsListing` then `ProductReadService.getPage`; merge. **Deps:** A06.
**Acceptance:** 1. parity for 4 arg combos (no flags / all flags / resourceType=workspaces / filter array). 2. truthy defaults preserved. 3. elastic flags merged onto canonical. **Tests:** ☐ 4 combos ☐ default truthiness ☐ merge ☐ parity."
Story,SPARK-PROD-C02,SPARK-PROD-C02 · getProductTemplates,,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q2):** (🔴 search) `getFilteredProductsListing({resourceType:'product', includeBoms:false, ...7 includeXxxTemplates flags, types})` → return elastic response (no 2nd hydration). **Target:** `@DgsQuery` → `ProductTemplatesList`. **Acceptance:** 1. all 7 template-include flags forwarded. 2. `types:[Int]` filter applied. **Tests:** ☐ flags ☐ types filter ☐ parity."
Story,SPARK-PROD-C03,SPARK-PROD-C03 · getCategories,,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,"SPARK-PROD-A04, SPARK-PROD-A06",**Current Behaviour (Q5):** default `productType ?? 100`; (🔴 search) `getProductCategories` `GET ${elastic}/search/${snake_case(type)}?resourceType=&resourceId=&productType=` → `ProductsCategories` (polymorphic `categories` via A04). **Target:** `@DgsQuery`; preserve `snakeCase(type)` in the path. **Acceptance:** 1. `snake_case(type)` path exact. 2. wires to `Categories` union. **Tests:** ☐ snake-case path ☐ union dispatch ☐ parity.
Story,SPARK-PROD-C04,SPARK-PROD-C04 · getRatingByTcin (external),,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q11):** (🔵 external) `GET ${RATING_ENDPOINT}?reviewType=product&includes=statistics&reviewedId={tcin}&key={API_KEY}` (`skipJsonParse`) → `JSON.parse` → `{averageRating, reviewCount}`; **catch → null** (silent). **Target:** `RatingClient` Feign (text/plain, manual parse); secret from Vault. **Acceptance:** 1. parses statistics to `Rating`. 2. any error → null. 3. API key from config/Vault, not source. **Tests:** ☐ parse ☐ error→null ☐ secret config."
Story,SPARK-PROD-C05,SPARK-PROD-C05 · searchProductRules,,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q17):** flag fork; legacy `GET …/spark_rules/v1/search_mapped?...` → `productRuleResponseTransformer` → camelCase. **Target:** `@DgsQuery`; port the transformer. **Acceptance:** 1. flag fork honored. 2. legacy response transformed correctly. **Tests:** ☐ legacy transform ☐ flag path ☐ parity.

---

### Phase D — Mutations (simple, one per story)

> Pattern: `@DgsMutation` → `ProductWriteService.method`. Pseudo-logic in [02 §Mutation Resolvers](./02-resolver-analysis.md). All depend on A06. ACL is context-only."
Story,SPARK-PROD-D01,SPARK-PROD-D01 · addProduct,,Product → plm-product DGS migration,D,Medium,3,dgs-migration,product,mutation,SPARK-PROD-A06,"**Current Behaviour (M1):** `POST ${v1}` + optional `copyProductToProduct(copyProduct)` + workspace association. **Target:** `@DgsMutation addProduct(workspaceId, sparkProduct, copyProduct): Product`; orchestrate create→copy→assoc. **Acceptance:** 1. creates product. 2. optional copy runs when `copyProduct` present. 3. workspace assoc applied. **Tests:** ☐ create ☐ create+copy ☐ create+assoc ☐ integration."
Story,SPARK-PROD-D02,SPARK-PROD-D02 · addProducts (bulk),,Product → plm-product DGS migration,D,Medium,3,dgs-migration,product,mutation,SPARK-PROD-A06,"**Current Behaviour (M2):** bulk `POST ${v1}/bulk` + attachment-link side-effects (no rollback — **preserve, flag**). **Target:** `@DgsMutation` → `ProductBulkType`. **Acceptance:** 1. bulk creates. 2. attachment links applied; no-rollback behaviour documented. **Tests:** ☐ bulk ☐ links ☐ integration."
